id,idn,sim
2516580,2400119,0.8333333
3311028,3248168,0.8333333
6018123,2703775,0.8333333
3255730,2580199,0.8333333
5999542,5449040,0.8333333
3358522,2729514,0.8333333
4050540,3600766,0.8333333
3715178,3614869,0.8333333
4131637,3350314,0.8333333
5240657,4404111,0.8333333
4084719,3561663,0.8333333
4595174,4171128,0.8333333
5115903,5112567,0.8333333
5306517,3758963,0.8333333
4193841,4193711,0.8333333
5734022,4206615,0.8333333
4975333,4966676,0.8333333
5647336,4206854,0.8333333
4402546,29889,0.8333333
3849832,1193861,0.8333333
5813404,924217,0.8333333
5103930,289275,0.8333333
6423027,3218538,0.8347826
3915873,6556,0.83516484
1786106,197,0.83516484
6478142,5859970,0.8352941
4371180,1358928,0.83536583
5912089,1210038,0.835443
3471490,3319963,0.8356164
4519299,1193854,0.8356164
2516281,2312425,0.8358209
2516281,2315557,0.8358209
6457806,3403842,0.8358209
5720445,5679856,0.8358209
7076610,5341489,0.83597887
5977916,5182630,0.8360656
438426,297505,0.8361582
4814157,3403168,0.8363636
6689942,5408086,0.8363636
6961314,5625185,0.83653843
3743198,3351481,0.8367347
4483478,3251726,0.8367347
6584337,6476674,0.8367347
2162542,1988484,0.8369565
6477879,4937589,0.8369565
832722,5319,0.8372093
4696043,2043220,0.8372093
2601581,1627588,0.8372093
5953443,5436070,0.8372093
5912598,5807083,0.8372093
5236156,5192520,0.8372093
6243872,6207991,0.8373494
9624,5376,0.83739835
5093283,4247104,0.8375
4358435,3823843,0.8375
2486569,2336960,0.83760685
6804724,6654906,0.83766234
4484124,4472631,0.8378378
4183976,1197484,0.8378378
2270937,1964776,0.8378378
4183976,3596147,0.8378378
2205401,2177050,0.8378378
4585060,4429582,0.8378378
4595397,4429582,0.8378378
3967568,3738592,0.8378378
4595397,4585060,0.8378378
12659,6900,0.8378378
3024297,2670526,0.83809525
5350012,398060,0.8382353
3932374,63,0.8382353
6855834,6729198,0.83838385
1017546,16427,0.8385093
3556472,2783130,0.83856505
218317,6636,0.83870965
3346422,3159165,0.83870965
1725669,1709486,0.83870965
4385197,4290540,0.83870965
5377323,4144372,0.83870965
6031974,5899632,0.83870965
5725662,793812,0.83898306
2052814,1197464,0.83898306
4243182,4231679,0.83900225
2782326,2769256,0.83908045
177542,172,0.83908045
5390330,5010879,0.8392157
1875021,909710,0.83928573
6805544,6388894,0.83950615
6448193,6363733,0.83950615
6891377,6535463,0.83950615
440072,372359,0.8396947
1148313,1000051,0.8396947
1413428,1404931,0.8396947
7080430,5772481,0.8396947
5912089,807810,0.8397436
187703,96119,0.84
2199583,2162052,0.84
6594,5348,0.84
4236146,2241588,0.84
4219929,4115433,0.84
5135129,3967568,0.84
2787845,2413621,0.84
5135129,3738592,0.84
5249758,5201059,0.84
4688345,113733,0.84
5809844,5734665,0.8402062
1465922,1337651,0.84042555
5720416,5264136,0.84042555
1742693,447914,0.8405797
4908035,4782202,0.8405797
4908035,4679222,0.8405797
937331,13604,0.8405797
5912089,349803,0.84076434
20121,9609,0.84090906
886710,799131,0.84090906
4776314,1954606,0.84090906
2947065,2441440,0.84090906
5981971,3756637,0.84090906
2195021,1820948,0.84126985
1465922,1285532,0.84126985
3812541,1314216,0.84126985
3680030,3416615,0.84126985
5293199,5143637,0.84126985
5015673,4786061,0.8414634
6243872,6118321,0.8414634
3923508,3019754,0.84166664
961277,664842,0.84177214
4144372,2312846,0.84210527
7018982,1673756,0.84210527
2567696,2158659,0.84210527
3849601,3333915,0.84210527
4794336,3618481,0.84210527
5253402,3797688,0.84210527
5896118,5799851,0.84210527
1482723,1393262,0.84210527
6423451,6284499,0.84210527
6997073,6624767,0.84210527
986456,982686,0.84210527
1280360,1243937,0.84210527
1276716,1107462,0.84210527
6129334,512667,0.84246576
6364392,2913305,0.8426966
570547,311142,0.8428571
636780,222423,0.8428571
677004,652805,0.84313726
5444008,5398949,0.84313726
5310226,5296866,0.84313726
5921062,5526328,0.84313726
6934539,5773483,0.84347826
1514326,1482814,0.8435374
5503771,4962551,0.8436019
158,120,0.8436019
1915263,1371284,0.84375
1224441,373855,0.84375
2965744,1413944,0.84375
6818210,2649118,0.84375
6405447,6323909,0.84375
6457806,4598440,0.84375
2965744,1193923,0.84375
516471,76977,0.84375
3232165,2703100,0.8440367
2279034,1721226,0.84415585
2172441,1905776,0.84415585
4281872,4231945,0.84415585
3762839,3408161,0.84415585
4881335,4819006,0.8442211
1785595,1649351,0.8447205
4242248,1288548,0.8447205
6208360,5908758,0.8447205
1843848,9714,0.8448276
5991182,1548912,0.8448276
5130672,5093453,0.8448276
5314706,5093453,0.8448276
1072974,1056621,0.8448276
4140938,4132323,0.844898
5983217,1220446,0.8450704
6717392,5554493,0.8450704
5721172,2350507,0.8452381
6443783,3933023,0.8453039
1383899,1362318,0.8453608
4654317,4647728,0.8453608
5031359,4938582,0.8455285
672632,317590,0.8457584
7080475,6889717,0.84583336
6107153,397696,0.84615386
5108462,161892,0.84615386
4070736,3155595,0.84615386
2795116,214000,0.84615386
1601029,1482746,0.84615386
1366637,1201416,0.84615386
4564659,4083774,0.84615386
3845353,2584222,0.84615386
5231175,4175905,0.84615386
4326624,4268173,0.84615386
5890872,5457392,0.84615386
3729608,3564669,0.84615386
6048473,6016600,0.84615386
2498733,9515,0.8466667
4393338,275314,0.8469388
4269003,4261329,0.8469388
6517804,6398556,0.8469388
4488854,4243186,0.8469945
2026404,627539,0.84705883
2816831,2733787,0.84705883
6585806,1901201,0.84713376
6778336,6159525,0.8472222
3644146,3635946,0.8472222
6207990,4442880,0.84732825
3424388,2319420,0.84745765
5099436,2855138,0.84745765
5572771,5453746,0.84745765
5572771,5183662,0.84745765
6102306,6100577,0.84745765
7034787,6603159,0.84745765
6207251,5183,0.84745765
3551173,2409175,0.84782606
5394652,4891788,0.84782606
1500578,74193,0.84782606
4712180,4506919,0.8479532
5074375,3632240,0.848
3006269,2804705,0.84810126
4002766,3684001,0.84810126
3963270,3920337,0.84810126
4538626,4295443,0.84810126
183288,156923,0.84816754
5054024,4903326,0.84827584
2657174,1915263,0.8484849
6594047,3303809,0.8484849
4589973,1250061,0.8484849
5716037,5709106,0.8484849
5674123,4830308,0.8484849
6368499,4595791,0.8484849
6252976,5629771,0.8484849
6145234,6035196,0.8484849
6324928,6313311,0.8484849
5054442,1030322,0.8484849
6377016,4434502,0.8487395
3885662,3014727,0.8488372
3370648,2816831,0.8488372
6313290,1271156,0.8490566
3951805,3940980,0.8490566
5721667,5716532,0.8490566
1366647,1186573,0.8490566
2350097,1568358,0.8492063
7062879,1289516,0.84931505
5786864,1967828,0.84931505
6334543,4123792,0.84931505
3417058,3107194,0.84931505
4128758,3412081,0.84931505
4581033,195588,0.8494624
7003156,6797960,0.8497409
2219033,12706,0.85
1197432,5287,0.85
2537073,1883719,0.85
3417891,3181163,0.85
5579395,3654237,0.85
6317095,6312762,0.85
5314706,5182630,0.85
5182630,5130672,0.85
5439267,4644484,0.85018724
6847729,5611494,0.85064936
1194903,1194187,0.8507463
4443231,4377105,0.8507463
1761265,1653413,0.8508065
4715886,4603230,0.8508287
4350077,4281183,0.85087717
2190513,1194974,0.85106385
496620,496152,0.85106385
2052673,1682684,0.85106385
1673756,1513730,0.85106385
5240657,3797688,0.85106385
6330199,5062540,0.85106385
5813404,3070197,0.85106385
4371390,4357587,0.85106385
2703950,2276220,0.8518519
3794701,2276220,0.8518519
5557578,2475552,0.8518519
4278026,3692789,0.8518519
5479146,296465,0.8518519
570762,302256,0.8518519
2262280,1240235,0.8518519
4286597,4231679,0.85209715
4785337,3404444,0.85211265
6016591,5973381,0.8521739
6974603,4856316,0.852459
2773856,2056044,0.8525641
2283448,1763756,0.85263157
2610778,2219107,0.85271317
4033397,4033131,0.85271317
690408,652805,0.85294116
5057228,4985306,0.85294116
6088987,1760147,0.85294116
3201268,2647837,0.85294116
4278051,3299233,0.85294116
4115351,3201268,0.85294116
4847569,2941745,0.85294116
5205667,4175863,0.85294116
2184151,2162049,0.85294116
6466254,4899643,0.85314685
689278,58823,0.8532609
1210038,349803,0.85350317
4962551,582659,0.8537736
5828748,4962551,0.8537736
4170599,983077,0.85393256
3601905,3098979,0.85393256
6333547,2809389,0.85393256
5712122,5390367,0.8539823
998999,767422,0.8541667
2904728,2895413,0.8541667
4237203,4115433,0.8541667
4237203,4219929,0.8541667
1963293,550314,0.8541667
2279034,1901945,0.8543046
5912689,5492846,0.8543689
5678925,4644484,0.8544776
4538614,4536948,0.8545455
5615324,5488454,0.8545455
1255506,990838,0.85470086
1695693,397888,0.8548387
1695693,309002,0.8548387
1220485,460350,0.8548387
13152,7086,0.8548387
6633055,9921,0.85507244
3853882,3512705,0.85507244
3310691,3299263,0.85507244
4906856,4895060,0.8552632
6075371,5695478,0.8552632
4716813,680455,0.85542166
1107494,1031164,0.85549134
6704672,6473855,0.85555553
2453125,2452775,0.8556701
2283466,2279111,0.8556701
5282681,4242698,0.8557692
5953525,5886737,0.8557692
1747464,1691721,0.8558559
7056633,6557586,0.8558559
5094468,4975447,0.856
2309653,2219524,0.8561151
2304936,1721226,0.85620916
6207991,6118321,0.85625
5912195,5606344,0.8566667
5787099,5544309,0.8566667
5685842,4031506,0.85714287
2674562,414326,0.85714287
3613744,296347,0.85714287
226299,221095,0.85714287
2328200,1316155,0.85714287
5054024,4928521,0.85714287
3925085,3871395,0.85714287
2478319,2223663,0.85714287
2096003,1964789,0.85714287
7075989,6922954,0.85714287
2584601,2208504,0.85714287
4206615,3319873,0.85714287
5734022,3319873,0.85714287
1523004,9839,0.85714287
4576345,2394745,0.85714287
4799270,3600683,0.85714287
4372414,3640320,0.85714287
1968821,1958580,0.85714287
4171660,3803731,0.85714287
4084376,3933671,0.85714287
4761603,4376802,0.85714287
4961989,4523870,0.85714287
4085001,4070454,0.85714287
5792008,4678323,0.85714287
6045851,5816111,0.85714287
5615804,5444803,0.85714287
5439121,4446887,0.85714287
5747295,5704590,0.85714287
3950185,3341161,0.85714287
6304501,6217416,0.85714287
6855771,6793617,0.85714287
6482352,6016600,0.85714287
6422883,6292332,0.85714287
1197342,9647,0.85714287
1173498,125417,0.85714287
4625945,29889,0.85714287
98421,91777,0.85714287
2576085,2096003,0.85714287
1543771,516840,0.85775864
6504035,6116009,0.85784316
5899632,5796677,0.8580247
10087,6979,0.8580247
1238688,1224627,0.85833335
6160311,167091,0.8584071
5828748,582659,0.8584906
6320429,5539869,0.858871
3159285,2712589,0.85897434
6031974,5796677,0.85897434
1968733,1876109,0.85915494
3210499,2829942,0.85915494
5084593,4589618,0.85915494
6513303,3454208,0.859375
5254042,5253683,0.85955054
5093453,5011353,0.8596491
6316725,6298414,0.8597786
6917981,1425830,0.85987264
4243473,4102540,0.85987264
628011,276051,0.86
5974695,5945046,0.8601695
4390102,2016156,0.86021507
1197395,509066,0.8604651
7094481,6966874,0.8604651
5624250,5268029,0.8604651
7045930,6739704,0.8604651
3095270,2901172,0.8604651
6944298,5276572,0.8606557
6917157,6700091,0.8606965
5390326,2218840,0.8607595
289152,267509,0.8611111
5981978,5486135,0.8611111
5824640,5204618,0.8611111
4625945,4402546,0.8611111
6481973,5207607,0.8611111
5605642,5076566,0.861244
2852924,2831612,0.8615108
4603480,109530,0.86153847
7018982,1513730,0.86170214
3464173,3307669,0.86170214
1001069,668788,0.86170214
5908823,5704591,0.86187845
1200003,656362,0.86206895
2727321,2388108,0.86206895
5606414,3715376,0.86206895
4536937,2296373,0.86206895
5922026,2462512,0.86206895
4594242,4053145,0.86206895
3210501,2782146,0.86206895
6628040,4997237,0.86206895
302256,280049,0.86206895
570762,280049,0.86206895
4935,154,0.86206895
103757,87645,0.8622754
6873415,3294537,0.8623188
4851808,4815220,0.86238533
12490,1446,0.8626761
6539682,2748473,0.8627451
5027838,4901423,0.8627451
1906962,1905777,0.8627451
5314556,4771930,0.8627451
4950849,4644186,0.8627451
3070197,924217,0.8627451
1203129,80346,0.86290324
1320137,1314216,0.86290324
5729524,5720159,0.8630137
958478,284973,0.8636364
2648566,1016873,0.8636364
6636735,2792085,0.8636364
2611042,1695475,0.8636364
4144377,1197492,0.8636364
3213542,2172407,0.8636364
5693521,4128750,0.8636364
4966956,4929614,0.8636364
2503861,2484141,0.8636364
4358512,4344378,0.8636364
5669818,5629891,0.8636364
6742821,204854,0.8636364
109362,6475,0.8636364
5453746,5183662,0.86440676
4084071,3111398,0.86440676
5182630,5011353,0.86440676
5977916,5011353,0.86440676
6601859,4285497,0.86451614
5394646,4110432,0.8645833
4988031,71700,0.8648649
2901281,907055,0.8648649
1243937,1197831,0.8648649
5567390,4443656,0.8648649
1494374,767241,0.8648649
5969485,4493131,0.8648649
3070213,611526,0.86503065
5721667,2218415,0.86538464
4299677,1200069,0.86538464
681314,296270,0.86549705
5672917,1026375,0.8655462
4076292,9710,0.8655462
6489920,6473119,0.8655462
5672917,717,0.8655462
5058194,3903138,0.86567163
4908035,4621949,0.86567163
7121766,7063613,0.86567163
217159,109492,0.86567163
608008,689,0.86567163
6437520,9629,0.86585367
5472041,1224225,0.8659794
5820324,3618321,0.8659794
1086397,612441,0.8666667
710155,513078,0.8666667
1153534,689116,0.8666667
4202585,1232246,0.8666667
4192976,2065663,0.8666667
1876381,996491,0.8666667
3333241,1195557,0.8666667
3214029,3144743,0.8666667
5362880,4891313,0.8666667
2992361,2100256,0.8666667
6402396,5488457,0.8666667
5903961,5872393,0.8666667
5679003,5614770,0.8666667
5786894,5695694,0.8666667
4184605,4036174,0.8669725
2311698,1470431,0.86702126
2109606,2069787,0.8670886
7014809,3248168,0.8674699
5859970,5452863,0.8674699
4398155,3205455,0.8674699
3516890,3347222,0.8674699
5084942,2717577,0.86764705
2944479,595748,0.8677686
793428,308998,0.8678414
2262280,1430271,0.8679245
1220771,204576,0.8679245
3951695,1068642,0.8681672
3010335,9474,0.8684211
1567672,594649,0.8684211
3853897,3252296,0.8684211
4058588,3803497,0.8684211
6700119,6513453,0.8685446
2171607,2163438,0.8685567
3374707,5543,0.86885244
4590949,2114965,0.86923075
2597409,1197438,0.86934674
2792085,1195572,0.8695652
398097,12704,0.8695652
2231138,1748339,0.8695652
1324710,1194382,0.8695652
3001573,2962826,0.8695652
6590118,6588714,0.8695652
2491082,2329350,0.8695652
3256297,3111174,0.8695652
4349717,3963620,0.8695652
4404111,3797688,0.8695652
5286726,4998245,0.8695652
6910212,6858802,0.8695652
187139,77250,0.8695652
2594000,289275,0.8695652
619454,595414,0.8701299
5098577,3312045,0.87058824
216924,178901,0.87058824
1469952,6496,0.87058824
10053,6965,0.8707692
3115326,3027478,0.8708415
423169,404756,0.87096775
2293447,1870628,0.87096775
1440289,1376735,0.87096775
3714656,3537906,0.8712446
3115326,3069269,0.87145555
2117936,2104834,0.8717949
6641965,6509524,0.8717949
6195001,6027522,0.8717949
5012162,4188888,0.872093
7047055,6966459,0.872093
269852,134078,0.872093
4804715,9715,0.87234044
6208675,1098038,0.87234044
5894161,5249090,0.87234044
19590,19506,0.87234044
5350894,4686939,0.872428
3001985,2930435,0.8724832
5572200,5511178,0.872549
7047055,7030152,0.87258685
3989030,3714666,0.87261146
2597139,869833,0.8727273
2208569,1328401,0.8727273
3564941,3428154,0.872807
2328071,2136702,0.87283236
4860908,4745301,0.87288135
3042810,1999088,0.8730159
2625115,2011654,0.8730159
2405043,2389577,0.8730159
4647983,3213540,0.8730159
5192308,4800118,0.8730159
