"id","idn","sim"
5079242,4673725,0.8815789
4887401,4701967,0.89
4994096,4701967,0.8787879
4524681,4236144,0.8064516
6931257,6658997,0.875
6216122,6213366,0.8965517
6320429,5539869,0.858871
6756578,5040,0.87931037
4950849,4644186,0.8627451
5030233,4869426,0.8767123
6704672,6473855,0.85555553
5891189,5070921,0.8956044
5310226,5296866,0.84313726
6762119,5231175,0.8831169
5314706,5182630,0.85
5977916,5182630,0.8360656
4255436,4170203,0.8235294
4309103,4170203,0.82
1843367,265,0.89361703
4371390,4357587,0.85106385
5912195,5606344,0.8566667
6330206,6324928,0.8969072
6151328,5512486,0.8230769
6935373,4270381,0.89204544
6944298,5276572,0.8606557
5715256,5540947,0.82758623
6436954,5966186,0.88387096
5199997,4451899,0.8156682
6408089,5426311,0.89447236
4488854,4243186,0.8469945
5615804,5444803,0.85714287
5283571,4845142,0.9
6478142,5859970,0.8352941
6548549,5859970,0.8045977
5890872,5457392,0.84615386
4938845,4702128,0.82222223
5895347,5794946,0.8913044
6944298,5398961,0.89830506
3636584,3618005,0.8135593
4358512,4344378,0.8636364
3538075,2952009,0.890625
5099076,5085190,0.8235294
6339449,6195001,0.8
5390330,5010879,0.8392157
5021571,5011353,0.8135593
5093453,5011353,0.8596491
5130672,5011353,0.87931037
5182630,5011353,0.86440676
5314706,5011353,0.87931037
5977916,5011353,0.86440676
6225436,5940077,0.8128655
6539892,5282533,0.82051283
7121766,7063613,0.86567163
5953443,5436070,0.8372093
6415375,6151726,0.8854167
4975333,4966676,0.8333333
5182630,5130672,0.85
5439121,4446887,0.85714287
4193052,4179189,0.8062827
5314706,5130672,0.8965517
5977916,5130672,0.88135594
5899632,5796677,0.8580247
4625945,4402546,0.8611111
6031974,5796677,0.85897434
6917157,6700091,0.8606965
5503771,4962551,0.8436019
5828748,4962551,0.8537736
5443946,5398947,0.8051948
5859368,5669818,0.8
5593046,5561902,0.8873239
5079373,4942012,0.8942731
5647336,4206854,0.8333333
5121674,5030488,0.81578946
5094468,4975447,0.856
2499009,1480257,0.875
2992361,2100256,0.8666667
5981971,3756637,0.84090906
6641736,5499529,0.8888889
5513211,5488452,0.8817204
6316421,6305479,0.8888889
6914462,6703453,0.8062827
5935131,5403943,0.8854962
7076096,6202881,0.88617885
5236140,5207320,0.89032257
6368499,4595791,0.8484849
6168945,5196403,0.8902439
5253402,5240657,0.8842105
5921062,5526328,0.84313726
6478184,5999124,0.8994709
6114922,5940564,0.8773585
5678927,5031895,0.87906975
6847729,5611494,0.85064936
5408879,5139998,0.88372093
5020591,4998048,0.825
4860908,4745301,0.87288135
5912689,5499163,0.8979592
5978509,5453983,0.8148148
7076610,5341489,0.83597887
4902261,4820749,0.8
5614772,5568073,0.8779343
5908683,5272287,0.8
5596881,5461855,0.890625
5895520,5895287,1
5558734,5515612,0.81395346
6949254,5001948,0.8979592
5669818,5629891,0.8636364
5912598,5807083,0.8372093
6169159,389007,0.8923077
5953525,5886737,0.8557692
6971445,6552967,0.8111111
6100602,5217658,0.80851066
7010669,5130934,0.81578946
6753286,6672087,0.82758623
6252976,5629771,0.8484849
5254042,5253683,0.85955054
6974603,4856316,0.852459
5834269,5624208,0.8108108
6855834,6729198,0.83838385
6641965,6509524,0.8717949
6636541,6202878,0.8181818
6730963,6076066,0.8032787
5187643,5084874,0.8175676
6387691,6020974,0.8113208
5729240,5182699,0.80136985
3374707,5543,0.86885244
6611889,5085220,0.81764704
5720416,5264136,0.84042555
5873372,5616386,0.8214286
6022630,6018119,0.8
5506341,5061632,0.82
5130672,5093453,0.8448276
5182630,5093453,0.8305085
5314706,5093453,0.8448276
5977916,5093453,0.8305085
6078693,6076366,0.82051283
6402396,5488457,0.8666667
1798583,1793313,0.8181818
5709053,5354877,0.8321678
5974695,5945046,0.8601695
5809844,5734665,0.8402062
6145234,6035196,0.8484849
5720445,5679856,0.8358209
5479142,5430552,0.88235295
3320001,1179,0.8901099
6539682,3933625,0.9
6938899,6310987,0.82733816
6409614,6284499,0.88148147
6423451,6284499,0.84210527
5720096,5679798,0.8045977
4595397,4585060,0.8378378
6563311,6313052,0.8873239
6531770,6401611,0.8
7112197,6531687,0.8833333
5615172,5504113,0.8181818
6102306,6100577,0.84745765
6851580,6229783,0.8920863
6016591,5973381,0.8521739
6226564,5973381,0.81220657
5747295,5704590,0.85714287
5873106,5748028,0.8068182
5236156,5192520,0.8372093
6195001,6027522,0.8717949
6031974,5899632,0.83870965
5999113,5651946,0.8
5615634,5611716,0.8791209
6930673,6712039,0.8888889
6628040,4997237,0.86206895
5977916,5314706,0.88135594
5903961,5872393,0.8666667
5517616,4961272,0.8875
6208360,5908758,0.8447205
2184151,2162049,0.85294116
6008200,5949483,0.8150289
6961209,6922700,0.8038462
6601911,6432723,0.8943089
6075371,5695478,0.8552632
5664836,5349965,0.81578946
5615324,5488454,0.8545455
7080475,6889717,0.84583336
6704111,5773483,0.8086957
6934539,5773483,0.84347826
6935081,5773483,0.8220339
5350894,4686939,0.872428
5721667,5716532,0.8490566
6186305,6160332,0.8947368
6815652,6716499,0.875
6695155,6004068,0.8
6340524,5674039,0.88461536
6324928,6313311,0.8484849
6299534,5517007,0.8819444
6330206,6313311,0.8118812
3950185,3341161,0.85714287
6423138,6363855,0.8115942
5625405,5584627,0.89375
5841604,5837093,0.87725633
6619080,6243989,0.88135594
5506341,5445265,0.81
5679003,5614770,0.8666667
7003156,6797960,0.8497409
5678910,5478285,0.8986486
6195237,6027518,0.8881119
6498833,6389222,0.89361703
6531194,6372871,0.81609195
6217172,5991607,0.8803419
6248188,5650839,0.88461536
5787099,5544309,0.8566667
6324678,6307155,0.8
6307155,6271558,0.8135593
6700119,6513453,0.8685446
7066751,6423797,0.8974359
6324678,6271558,0.8135593
5624268,5596878,0.9661017
6111754,5886038,0.8016529
6304501,6217416,0.85714287
6965529,6940287,0.8206522
6641965,6204285,0.8780488
6891377,6535463,0.83950615
1482845,1173405,0.8780488
6323938,6141775,0.8947368
7007664,6107146,0.875
7061877,7031139,0.886076
6495058,5898684,0.8054054
5786894,5695694,0.8666667
7063071,7019189,0.82608694
7016754,7014480,0.8172043
6627873,6614999,0.88559324
7063328,6527210,0.875
6997073,6624767,0.84210527
7030152,6966459,0.8980392
7047055,6966459,0.872093
6548549,6478142,0.89285713
6805964,6266205,0.80487806
6695763,6527152,0.8863636
7034787,6603159,0.84745765
7046507,7012239,0.8109453
6855771,6793617,0.85714287
1072974,1056621,0.8448276
6405447,6323909,0.84375
7085826,6927548,0.89772725
5940053,5827785,0.8125
5191982,5108511,0.875
6253971,6158875,0.8
7007664,6378570,0.8167939
6275189,6158875,0.8153846
4856316,4771906,0.8097166
6154897,5925651,0.8173913
7030151,6966077,0.8181818
6481973,5207607,0.8611111
6748662,6549570,0.88148147
6974603,4771906,0.81781375
7021111,7014622,0.87586206
6912842,6584338,0.8039216
6514301,6151843,0.8879552
6717141,6552965,0.8
5187980,5079042,0.8958333
6804724,6654906,0.83766234
5611421,5579371,0.8
6864297,6548917,0.89830506
6778153,6712288,0.88235295
6553951,6544701,0.88235295
7047033,7030152,0.8097015
3729608,3564669,0.84615386
6048473,6016600,0.84615386
6482352,6016600,0.85714287
6649806,6145208,0.8974359
5292239,1195454,0.8940887
9777,9549,0.8103448
5991882,5939070,0.80794704
7056633,6557586,0.8558559
6489920,6473119,0.8655462
5991801,4974644,0.8041958
6102909,6100574,0.8969697
7047055,7030152,0.87258685
6243872,6207991,0.8373494
7098,268,1
6847255,6797931,0.9
6422883,6292332,0.85714287
2498733,9515,0.8466667
6333547,2809389,0.85393256
6517804,6398556,0.8469388
7030152,6923281,0.8301887
6704259,6557584,0.89285713
7045930,6739704,0.8604651
6910212,6858802,0.8695652
6925,5563,0.8030303
7026846,6917149,0.8804348
6457806,4598440,0.84375
6244014,6096267,0.88
10096,5561,1
6584337,6476674,0.8367347
7062417,7034707,0.8216216
6642144,6513288,0.8202765
543030,300874,0.8015267
961317,44855,0.80991733
1474434,64237,0.8766756
1753849,627918,0.89180326
4603480,109530,0.86153847
13816,7469,0.8192771
1197342,9647,0.85714287
216924,178901,0.87058824
5314557,1790,0.8915663
1644967,109232,0.8992248
1734025,151,0.8
6550,94,1
1963293,550314,0.8541667
2625694,260126,0.89915967
3350455,195,0.8036364
1220771,204576,0.8679245
492701,41042,0.8780488
76464,1054,0.88235295
3038911,1220875,0.8235294
3502852,1220875,0.81395346
3070213,611526,0.86503065
2886689,386,0.81904763
5363,5362,1
1589089,5415,0.875
5298028,410614,0.88372093
4013611,697,0.8181818
4202654,183288,0.8134715
302256,280049,0.86206895
570762,280049,0.86206895
1173498,125417,0.85714287
978215,958338,0.9302326
1786106,197,0.83516484
309915,300923,0.8181818
4519299,1193854,0.8356164
3937683,2350587,0.8110599
80346,44878,0.892562
1203129,44878,0.8
19590,19506,0.87234044
30220,588,0.88372093
4767655,129622,0.8
177542,172,0.83908045
1876185,171142,0.8148148
512967,422508,0.8181818
9612,1160,0.88095236
4402546,29889,0.8333333
275,79,0.8947368
1474841,79,0.8101266
4625945,29889,0.85714287
176480,175248,0.8780488
820578,389890,0.8839286
4080476,644394,0.8741722
158,120,0.8436019
4935,154,0.86206895
9904,9903,1
6485,6484,1
6461462,389890,0.89285713
6693,6642,1
1413944,1193923,0.8730159
2965744,1193923,0.84375
3849832,1193861,0.8333333
986456,982686,0.84210527
1884303,175197,0.81632656
786980,276957,0.8
978604,276957,0.82666665
3001358,276957,0.80263156
5823339,4808684,0.9
1955500,175197,0.81632656
991157,29970,0.8125
899427,432078,0.8224299
995000,586566,0.8269231
5499318,1334,0.8965517
2652541,204484,0.8
187139,77250,0.8695652
5418,1362,0.88461536
5054442,1030322,0.8484849
217159,109492,0.86567163
206441,4067,0.8173913
1086306,1080982,0.877551
33771,13722,0.8035714
5472041,1224225,0.8659794
269852,134078,0.872093
4001767,29478,0.82758623
4261258,134078,0.80588233
608008,689,0.86567163
10087,6979,0.8580247
2177049,84505,0.82300884
3932374,63,0.8382353
208956,166418,0.825
2328071,2136702,0.87283236
1847042,1056047,0.8961039
3070197,924217,0.8627451
5813404,924217,0.8333333
5293716,166956,0.8264463
5479146,296465,0.8518519
5912089,1210038,0.835443
6415520,1203,0.9
9930,9929,1
1194174,1173622,0.8055556
937331,13604,0.8405797
5370,5369,1
1026375,717,0.89830506
5672917,717,0.8655462
516471,76977,0.84375
672632,317590,0.8457584
397888,372123,0.89830506
475930,372123,0.828125
1200003,372123,0.81666666
1695693,372123,0.8833333
5227223,9875,0.8939394
1190320,652398,0.875
1197341,1588,0.8298969
2217697,12747,0.88235295
3732783,1876066,0.88990825
95644,80620,0.88990825
80883,43595,1
6620540,5298028,0.8913044
1238688,1224627,0.85833335
6098574,364335,0.8310502
3095270,2901172,0.8604651
98421,91777,0.85714287
496626,296261,0.8095238
570762,302256,0.8518519
4653552,121592,0.814433
12659,6900,0.8378378
1255506,990838,0.85470086
468228,81609,0.9
1366647,1186573,0.8490566
4223624,807637,0.884058
6742821,204854,0.8636364
394497,10052,0.89312977
6207251,5183,0.84745765
10109,10107,1
4261258,269852,0.8165681
797702,12736,0.81333333
1451928,12736,0.8819444
619454,595414,0.8701299
10053,6965,0.8707692
1001069,668788,0.86170214
10192,10191,1
9624,5376,0.83739835
2525257,2056624,0.8103448
1430271,1240235,0.9
2262280,1240235,0.8518519
187703,100281,0.877551
5435,5434,1
1469952,6496,0.87058824
105687,28392,0.875
183288,156923,0.84816754
4202654,156923,0.82901555
1280360,1243937,0.84210527
2803702,2716730,0.880597
5414,5413,1
4688345,113733,0.84
2311698,1470431,0.86702126
122292,12669,0.9
6690620,9934,0.8153846
5820324,3618321,0.8659794
109362,6475,0.8636364
293055,73151,0.8795181
6160311,167091,0.8584071
10049,10048,1
6053023,9673,0.83229816
171419,9670,0.8914729
5151548,12823,0.8765432
2747908,17076,0.8217822
2576085,2096003,0.85714287
5397,5396,1
10223,10222,1
2594000,289275,0.8695652
5103930,289275,0.8333333
1017546,24858,0.80124223
438426,297505,0.8361582
1500578,74193,0.84782606
5589690,459857,0.82
5305,5304,1
455123,192486,0.8267717
10151,10150,1
591285,314240,0.82173914
3941162,3763621,0.8116883
6474,6473,1
1378784,264626,0.8292683
3115326,3069269,0.87145555
1435878,10186,0.8888889
4299677,1200069,0.86538464
1901982,285418,0.827027
1276716,1107462,0.84210527
187667,171064,0.88324875
24855,6459,0.88235295
